address,categories,city,country,keys,latitude,longitude,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
1 Worcester Rd,Restaurant,Framingham,US,us/framinghamso/framingham/1worcesterrd/-217095448,42.2990671,-71.39358,11.99,11.99,USD,2016-08-02T19:33:53Z,,Vegetarian Pizza,John Harvard's Brewery and Ale House,1701,USD,0,30,Framingham So
6500 Springfield Mall,Restaurant,Springfield,US,us/va/springfield/6500springfieldmall/1804893575,38.774187,-77.174038,5.95,5.95,USD,2016-08-20T00:00:00Z,,Cheese Flatbread Pizza,Maggiano's - Springfield,22150,USD,0,30,VA
1709 E 1300 S,Restaurant,Salt Lake City,US,us/saltlakecty/saltlakecity/1709e1300s/1968356645,40.741854,-111.841928,19.95,19.95,USD,2016-08-22T00:00:00Z,"Fresh Mozzarella, Lou Bergier Pichin, Wild Onion, Crimini Mushroom, Arugula, Speck",Pizza Alpina,Sea Salt,84108,USD,50,55,Salt Lake Cty
1709 E 1300 S,Restaurant,Salt Lake City,US,us/saltlakecty/saltlakecity/1709e1300s/1968356645,40.741854,-111.841928,18.95,18.95,USD,2016-08-22T00:00:00Z,"Fresh Basil, Burrata, Campari Tomato, Prosciutto di Parma",Pizza Caprese,Sea Salt,84108,USD,50,55,Salt Lake Cty
1709 E 1300 S,Restaurant,Salt Lake City,US,us/saltlakecty/saltlakecity/1709e1300s/1968356645,40.741854,-111.841928,16.95,16.95,USD,2016-11-19T05:10:46Z,,Pizza Di Estate Dal Forno A Legna,Sea Salt,84108,USD,50,55,Salt Lake Cty
1709 E 1300 S,Restaurant,Salt Lake City,US,us/saltlakecty/saltlakecity/1709e1300s/1968356645,40.741854,-111.841928,16.95,16.95,USD,2016-08-22T00:00:00Z,"Leek, Apple, Thyme, Gorgonzola and Grana Padano",Pizza Gorgonzola,Sea Salt,84108,USD,50,55,Salt Lake Cty
1709 E 1300 S,Restaurant,Salt Lake City,US,us/saltlakecty/saltlakecity/1709e1300s/1968356645,40.741854,-111.841928,15.95,15.95,USD,2016-08-22T00:00:00Z,"Grilled Cinderella Pumpkin, Garlic, Hazelnuts, Sage, Caciocavallo and Alta Badia Cheese",Pizza Zucca,Sea Salt,84108,USD,50,55,Salt Lake Cty
2486 N Federal Hwy,Caterers,Pompano Beach,US,us/deerfieldbeach/pompanobeach/2486nfederalhwy/1085923830,26.262205,-80.09921,13.95,13.95,USD,2016-05-29T12:14:27Z,"Start with a blend of cheeses and topped with chunks of tomatoes, basil, garlic and light olive oil",Caprice Pizza,Disalvo's Pizza Italian Restaurant,33064,,0,0,Deerfield Beach
2486 N Federal Hwy,Caterers,Pompano Beach,US,us/deerfieldbeach/pompanobeach/2486nfederalhwy/1085923830,26.262205,-80.09921,7.95,7.95,USD,2016-05-29T12:14:27Z,Chicken and broccoli sauteed then topped on the pizza with special blend of cheese,Chicken Broccoli Pizza,Disalvo's Pizza Italian Restaurant,33064,,0,0,Deerfield Beach
2486 N Federal Hwy,Caterers,Pompano Beach,US,us/deerfieldbeach/pompanobeach/2486nfederalhwy/1085923830,26.262205,-80.09921,14.95,14.95,USD,2016-05-29T12:14:27Z,Ham and pineapple,Hawaiian Pizza,Disalvo's Pizza Italian Restaurant,33064,,0,0,Deerfield Beach
2486 N Federal Hwy,Caterers,Pompano Beach,US,us/deerfieldbeach/pompanobeach/2486nfederalhwy/1085923830,26.262205,-80.09921,7.95,7.95,USD,2016-05-29T12:14:27Z,"Chunky tomatoes, ground beef, jalapenos, onions, peppers, cheddar cheese and mozzarella",Mexican Pizza,Disalvo's Pizza Italian Restaurant,33064,,0,0,Deerfield Beach
2486 N Federal Hwy,Caterers,Pompano Beach,US,us/deerfieldbeach/pompanobeach/2486nfederalhwy/1085923830,26.262205,-80.09921,14.95,14.95,USD,2016-05-29T12:14:27Z,,Philly Steak Pizza,Disalvo's Pizza Italian Restaurant,33064,,0,0,Deerfield Beach
2486 N Federal Hwy,Caterers,Pompano Beach,US,us/deerfieldbeach/pompanobeach/2486nfederalhwy/1085923830,26.262205,-80.09921,14.95,14.95,USD,2016-05-29T12:14:27Z,"Start with a special blend of cheese and topping with zucchini, eggplant, artichokes, a touch of tomato sauce and encircled with spinach",Primavera Pizza,Disalvo's Pizza Italian Restaurant,33064,,0,0,Deerfield Beach
2486 N Federal Hwy,Caterers,Pompano Beach,US,us/deerfieldbeach/pompanobeach/2486nfederalhwy/1085923830,26.262205,-80.09921,16.95,16.95,USD,2016-05-29T12:14:27Z,"Tender shrimp, crabmeat, clams and zesty garlic",Seafood Pizza Supreme,Disalvo's Pizza Italian Restaurant,33064,,0,0,Deerfield Beach
2486 N Federal Hwy,Caterers,Pompano Beach,US,us/deerfieldbeach/pompanobeach/2486nfederalhwy/1085923830,26.262205,-80.09921,12.95,12.95,USD,2016-05-29T12:14:27Z,"Special blend of ricotta and mozzarella, grated cheese, italian spices, asiago and fontanina",White Pizza,Disalvo's Pizza Italian Restaurant,33064,,0,0,Deerfield Beach
11 Prospect St,Italian Restaurant,Madison,US,us/nj/madison/11prospectst/593491984,40.75700689,-74.41375476,26,26,USD,2016-04-01T06:35:37Z,The original recipe.,Carne Alla Pizzaiola,L'allegria Restaurant,7940,USD,50,55,NJ
11 Prospect St,Italian Restaurant,Madison,US,us/nj/madison/11prospectst/593491984,40.75700689,-74.41375476,14,14,USD,2016-04-01T06:35:37Z,"Garnished with meat ragu, roasted eggplant chunks and parmigiano cheese.",Pizza Della Nonna,L'allegria Restaurant,7940,USD,50,55,NJ
607 Green Valley Rd,Pizza Place,Greensboro,US,us/guilfordcourthousenational/greensboro/607greenvalleyrd/-1821258595,36.08426504,-79.82945268,12,12,USD,2015-11-02T15:47:35Z,"Red onions, barbecue sauce.",Barbecue Chicken Pizza,Wolfgangpuck Pizza | Bar,27408,USD,25,40,Guilford Courthouse National
607 Green Valley Rd,Pizza Place,Greensboro,US,us/guilfordcourthousenational/greensboro/607greenvalleyrd/-1821258595,36.08426504,-79.82945268,11,11,USD,2015-11-02T15:47:35Z,"Roasted tomatoes, pesto, fresh basil.",Carolina Goat Cheese Pizza,Wolfgangpuck Pizza | Bar,27408,USD,25,40,Guilford Courthouse National
607 Green Valley Rd,Pizza Place,Greensboro,US,us/guilfordcourthousenational/greensboro/607greenvalleyrd/-1821258595,36.08426504,-79.82945268,8,8,USD,2015-11-02T15:47:35Z,,Cheese Pizza,Wolfgangpuck Pizza | Bar,27408,USD,25,40,Guilford Courthouse National
607 Green Valley Rd,Pizza Place,Greensboro,US,us/guilfordcourthousenational/greensboro/607greenvalleyrd/-1821258595,36.08426504,-79.82945268,13,13,USD,2015-11-02T15:47:35Z,"Mushrooms, red onions, ricotta cheese.",Chicken Meatball Pizza,Wolfgangpuck Pizza | Bar,27408,USD,25,40,Guilford Courthouse National
607 Green Valley Rd,Pizza Place,Greensboro,US,us/guilfordcourthousenational/greensboro/607greenvalleyrd/-1821258595,36.08426504,-79.82945268,11,11,USD,2015-11-02T15:47:35Z,"Roasted tomatoes, basil",Margherita Pizza,Wolfgangpuck Pizza | Bar,27408,USD,25,40,Guilford Courthouse National
607 Green Valley Rd,Pizza Place,Greensboro,US,us/guilfordcourthousenational/greensboro/607greenvalleyrd/-1821258595,36.08426504,-79.82945268,13,13,USD,2015-11-02T15:47:35Z,"Seasonal vegetables, pesto, ricotta cheese.",Oven Roasted Vegetable Pizza,Wolfgangpuck Pizza | Bar,27408,USD,25,40,Guilford Courthouse National
607 Green Valley Rd,Pizza Place,Greensboro,US,us/guilfordcourthousenational/greensboro/607greenvalleyrd/-1821258595,36.08426504,-79.82945268,14,14,USD,2015-11-02T15:47:35Z,"Organic pepperoni, sweet onions, tomato sauce",Pepperoni Pomodoro Pizza,Wolfgangpuck Pizza | Bar,27408,USD,25,40,Guilford Courthouse National
607 Green Valley Rd,Pizza Place,Greensboro,US,us/guilfordcourthousenational/greensboro/607greenvalleyrd/-1821258595,36.08426504,-79.82945268,14,14,USD,2015-11-02T15:47:35Z,"Arugula, roasted peppers, parmesan",Prosciutto Pizza,Wolfgangpuck Pizza | Bar,27408,USD,25,40,Guilford Courthouse National
607 Green Valley Rd,Pizza Place,Greensboro,US,us/guilfordcourthousenational/greensboro/607greenvalleyrd/-1821258595,36.08426504,-79.82945268,8,8,USD,2015-11-02T15:47:35Z,Cheese or pepperoni,Pucks Pizza,Wolfgangpuck Pizza | Bar,27408,USD,25,40,Guilford Courthouse National
607 Green Valley Rd,Pizza Place,Greensboro,US,us/guilfordcourthousenational/greensboro/607greenvalleyrd/-1821258595,36.08426504,-79.82945268,15,15,USD,2015-11-02T15:47:35Z,"Robiola cheese, spinach, mozzarella, truffle oil",Roasted Wild Mushroom Pizza,Wolfgangpuck Pizza | Bar,27408,USD,25,40,Guilford Courthouse National
607 Green Valley Rd,Pizza Place,Greensboro,US,us/guilfordcourthousenational/greensboro/607greenvalleyrd/-1821258595,36.08426504,-79.82945268,15,15,USD,2015-11-02T15:47:35Z,"Mozzarella, leeks, arugula.",Spicy Shrimp Pizza,Wolfgangpuck Pizza | Bar,27408,USD,25,40,Guilford Courthouse National
607 Green Valley Rd,Pizza Place,Greensboro,US,us/guilfordcourthousenational/greensboro/607greenvalleyrd/-1821258595,36.08426504,-79.82945268,14,14,USD,2015-11-02T15:47:35Z,"Ricotta cheese, roasted garlic, sweet peppers",Sweet Fennel Sausage Pizza,Wolfgangpuck Pizza | Bar,27408,USD,25,40,Guilford Courthouse National
103 N State Rd,Italian Restaurant,Briarcliff Manor,US,us/briarcliffmnr/briarcliffmanor/103nstaterd/1261795771,41.151892,-73.829087,18.99,18.99,USD,2015-10-23T02:37:13Z,"Fresh Tomato, Fresh Mozzarella and Basil",Caprese Pizza,Euro Pizza,10510,USD,25,40,Briarcliff Mnr
103 N State Rd,Italian Restaurant,Briarcliff Manor,US,us/briarcliffmnr/briarcliffmanor/103nstaterd/1261795771,41.151892,-73.829087,11.5,11.5,USD,2015-10-23T02:37:13Z,,Pizza,Euro Pizza,10510,USD,25,40,Briarcliff Mnr
103 N State Rd,Italian Restaurant,Briarcliff Manor,US,us/briarcliffmnr/briarcliffmanor/103nstaterd/1261795771,41.151892,-73.829087,14.99,14.99,USD,2015-10-23T02:37:13Z,Fresh Garlic and Basil Sprinkled with Parmigiana and Reggiano,Pizza Marinara,Euro Pizza,10510,USD,25,40,Briarcliff Mnr
103 N State Rd,Italian Restaurant,Briarcliff Manor,US,us/briarcliffmnr/briarcliffmanor/103nstaterd/1261795771,41.151892,-73.829087,18.99,18.99,USD,2015-10-23T02:37:13Z,"Spinach, Eggplant, Sliced Tomato and Mushrooms",Pizza Primavera,Euro Pizza,10510,USD,25,40,Briarcliff Mnr
103 N State Rd,Italian Restaurant,Briarcliff Manor,US,us/briarcliffmnr/briarcliffmanor/103nstaterd/1261795771,41.151892,-73.829087,5.49,5.49,USD,2015-10-23T02:37:13Z,"Eggplant Parmigiana, Chicken Parmigiana, and Pepperoni Rolls",Pizza Rolls,Euro Pizza,10510,USD,25,40,Briarcliff Mnr
103 N State Rd,Italian Restaurant,Briarcliff Manor,US,us/briarcliffmnr/briarcliffmanor/103nstaterd/1261795771,41.151892,-73.829087,2.5,2.5,USD,2015-10-23T02:37:13Z,,Pizza Toppings,Euro Pizza,10510,USD,25,40,Briarcliff Mnr
103 N State Rd,Italian Restaurant,Briarcliff Manor,US,us/briarcliffmnr/briarcliffmanor/103nstaterd/1261795771,41.151892,-73.829087,18.99,18.99,USD,2015-10-23T02:37:13Z,"Eggplant, Ricotta Cheese, Tomato Sauce, Mozzarella and Romano Cheese",Sorrentino Pizza,Euro Pizza,10510,USD,25,40,Briarcliff Mnr
103 N State Rd,Italian Restaurant,Briarcliff Manor,US,us/briarcliffmnr/briarcliffmanor/103nstaterd/1261795771,41.151892,-73.829087,3.5,3.5,USD,2015-10-23T02:37:13Z,"Grilled Chicken, Goat Cheese, Gorgonzola, Broccoli Rabe",Specialty Pizza Toppings,Euro Pizza,10510,USD,25,40,Briarcliff Mnr
103 N State Rd,Italian Restaurant,Briarcliff Manor,US,us/briarcliffmnr/briarcliffmanor/103nstaterd/1261795771,41.151892,-73.829087,17.99,17.99,USD,2015-10-23T02:37:13Z,"Freshly Sauteed Spinach, Mozzarella and Garlic",Spinach Pizza,Euro Pizza,10510,USD,25,40,Briarcliff Mnr
103 N State Rd,Italian Restaurant,Briarcliff Manor,US,us/briarcliffmnr/briarcliffmanor/103nstaterd/1261795771,41.151892,-73.829087,18.99,18.99,USD,2015-10-23T02:37:13Z,"Ricotta, Mozzarella and Garlic",White Pizza,Euro Pizza,10510,USD,25,40,Briarcliff Mnr
210 Andover Saint Northshore Mall,Restaurant,Peabody,US,us/ma/peabody/210andoversaintnorthshoremall/2115169583,42.545278,-70.944492,6.95,6.95,USD,2016-08-22T00:00:00Z,,Cheese Pizza,Legal Sea Foods - Peabody,1960,USD,31,50,MA
1282 Som Center Rd,Pizza Place,Cleveland,US,us/mayfieldhts/cleveland/1282somcenterrd/723422641,41.52520328,-81.43901189,16,16,USD,2015-11-05T18:13:41Z,,Pizza,Georgio's Oven Fresh Pizza Co,44124,,0,0,Mayfield Hts
1282 Som Center Rd,Pizza Place,Cleveland,US,us/mayfieldhts/cleveland/1282somcenterrd/723422641,41.52520328,-81.43901189,6,6,USD,2015-11-05T18:13:41Z,,Pizza  Pocket,Georgio's Oven Fresh Pizza Co,44124,,0,0,Mayfield Hts
450 Marlton Pike E,Pizza Place,Cherry Hill,US,us/cherryhilltownship/cherryhill/450marltonpikee/-306012008,39.912117,-75.00036,11.99,11.99,USD,2015-12-01T14:54:31Z,,Any Lg Pizza Up To 4 Toppings,Seasons Pizza,8034,,0,0,Cherry Hill Township
450 Marlton Pike E,Pizza Place,Cherry Hill,US,us/cherryhilltownship/cherryhill/450marltonpikee/-306012008,39.912117,-75.00036,8.99,8.99,USD,2015-12-01T14:54:31Z,,Any Med Pizzas Up To 4 Toppings,Seasons Pizza,8034,,0,0,Cherry Hill Township
450 Marlton Pike E,Pizza Place,Cherry Hill,US,us/cherryhilltownship/cherryhill/450marltonpikee/-306012008,39.912117,-75.00036,5.99,5.99,USD,2015-12-01T14:54:31Z,French fries topped with pizza sauce and melted mozzarella cheese.,Pizza Fries,Seasons Pizza,8034,,0,0,Cherry Hill Township
450 Marlton Pike E,Pizza Place,Cherry Hill,US,us/cherryhilltownship/cherryhill/450marltonpikee/-306012008,39.912117,-75.00036,1,1,USD,2015-12-01T14:54:31Z,,Pizza Sauce,Seasons Pizza,8034,,0,0,Cherry Hill Township
450 Marlton Pike E,Pizza Place,Cherry Hill,US,us/cherryhilltownship/cherryhill/450marltonpikee/-306012008,39.912117,-75.00036,11.99,11.99,USD,2015-12-01T14:54:31Z,,Square 1 Topping Pizza,Seasons Pizza,8034,,0,0,Cherry Hill Township
3237 Chester Blvd,Wings Joint and Sports Bar,Richmond,US,us/easthaven/richmond/3237chesterblvd/-1057708619,39.87392203,-84.88777186,6.99,6.99,USD,2015-10-23T03:27:37Z,"Loaded with melted cheese,  banana peppers served on a bbq pizza crust",Charbroiled Chicken Pizza,Fricker's Richmond,47374,USD,25,40,East Haven
3237 Chester Blvd,Wings Joint and Sports Bar,Richmond,US,us/easthaven/richmond/3237chesterblvd/-1057708619,39.87392203,-84.88777186,7.49,7.49,USD,2015-10-23T03:27:37Z,"Frickin chicken chunks in choice of sauce, loaded with melted cheese, banana peppers, served on a bbq pizza crust",Frickin Chicken Pizza,Fricker's Richmond,47374,USD,25,40,East Haven
3237 Chester Blvd,Wings Joint and Sports Bar,Richmond,US,us/easthaven/richmond/3237chesterblvd/-1057708619,39.87392203,-84.88777186,6.99,6.99,USD,2015-10-23T03:27:37Z,,Mississippi Bbq Pizza,Fricker's Richmond,47374,USD,25,40,East Haven
211 S 5th St,Bagel Shop,Richmond,US,us/easthaven/richmond/211s5thst/-2001273698,39.82569055,-84.89564678,3.25,3.25,USD,2015-10-23T00:22:47Z,,Pizza Bagel,Fifth Street Bagels,47374,,0,0,East Haven
728 W Chicago St,Pizza Place,Elgin,US,us/il/elgin/728wchicagost/1759720454,42.034701,-88.295471,2.49,2.49,USD,2016-03-30T04:16:22Z,,Pizza Bread,Jake's Pizza,60123,,0,0,IL
124 S Solana Hills Dr,Restaurant,Solana Beach,US,us/ca/solanabeach/124ssolanahillsdr/324408090,32.994926,-117.258378,12,12,USD,2016-08-16T00:00:00Z,"mozzarella, provolone, apple wood bacon, tomato, sweet potato, red onion, egg over easy, hollandaise, thyme",Breakfast Pizza,Real Bar & Bistro,92075,USD,0,30,CA
271 Lake Havasu Ave S,Restaurant,Lake Havasu City,US,us/az/lakehavasucity/271lakehavasuaves/1620773186,34.46565,-114.33518,8.99,8.99,USD,2016-05-04T01:16:30Z,"Choice of toppings. choose from pepperoni, sausage, mushroom, onion or bell peppers.",Flat Bread Pizza (7x7),Sunset Grill & Lounge,86403,,0,0,AZ
2 Beacon St,American Restaurant,Framingham,US,us/framinghamso/framingham/2beaconst/1293342947,42.29884739,-71.40912198,16,10,USD,2016-07-06T20:10:32Z,,Creat Your Own Pizza,Angry Ham's Octane Bar & Grill,1701,USD,25,40,Framingham So
100 Sycamore Valley Rd,Restaurant,Danville,US,us/ca/danville/100sycamorevalleyrd/-374958910,37.811697,-121.996388,5,5,USD,2016-08-08T00:00:00Z,,All Pizzas,Piatti - Danville,94526,USD,0,30,CA
100 Sycamore Valley Rd,Restaurant,Danville,US,us/ca/danville/100sycamorevalleyrd/-374958910,37.811697,-121.996388,8.95,8.95,USD,2016-08-16T00:00:00Z,,Build Your Own Pepperoni Pizza,Piatti - Danville,94526,USD,0,30,CA
100 Sycamore Valley Rd,Restaurant,Danville,US,us/ca/danville/100sycamorevalleyrd/-374958910,37.811697,-121.996388,14.5,14.5,USD,2016-08-08T00:00:00Z,"crushed tomato, fior di latte mozzarella, basil, xvoo",Classic Margherita Pizza,Piatti - Danville,94526,USD,0,30,CA
100 Sycamore Valley Rd,Restaurant,Danville,US,us/ca/danville/100sycamorevalleyrd/-374958910,37.811697,-121.996388,16.5,16.5,USD,2016-08-08T00:00:00Z,"arugula, fresh mozzarella, tomato sauce, roasted garlic, oregano",Fennel Sausage Pizza,Piatti - Danville,94526,USD,0,30,CA
100 Sycamore Valley Rd,Restaurant,Danville,US,us/ca/danville/100sycamorevalleyrd/-374958910,37.811697,-121.996388,15.5,15.5,USD,2016-08-08T00:00:00Z,"sliced pepperoni, tomato sauce, mozzarella, grated parmesan",Peperoncini Pizza,Piatti - Danville,94526,USD,0,30,CA
100 Sycamore Valley Rd,Restaurant,Danville,US,us/ca/danville/100sycamorevalleyrd/-374958910,37.811697,-121.996388,15,15,USD,2016-08-16T00:00:00Z,"fontina, tallegio, mozzarella",Thyme Roasted Mushroom Pizza,Piatti - Danville,94526,USD,0,30,CA
3665 Kawaihae Shopping Center / 61 Hi 270,Restaurant,Kamuela,US,us/hi/kamuela/3665kawaihaeshoppingcenter61hi270/670375435,20.02133,-155.673964,9.95,9.95,USD,2016-08-22T00:00:00Z,,Start With Our Pizza Margherite,Cafe Pesto - Kawaihae Harbor,96743,USD,0,30,HI
189 W 231st St,Burger Joint,Bronx,US,us/spuytenduyvil/bronx/189w231stst/-957560485,40.87870891,-73.90431182,5.45,5.45,USD,2016-06-20T17:37:18Z,,Pizza Burger,Louie's Dale Diner,10463,USD,50,55,Spuyten Duyvil
313 E 3rd St,Barbecue Restaurants,Bethlehem,US,us/pa/bethlehem/313e3rdst/-692109462,40.612057,-75.37441,6.5,6.5,USD,2016-05-31T13:43:48Z,"A burger with marinara sauce, mozzarella and provolone",Pizza Burger,Looper's Grille Bar,18015,,0,0,PA
1278 3rd Ave,Restaurant,New York,US,us/nyc/newyork/12783rdave/-412984179,40.771,-73.96,19,19,USD,2016-08-22T00:00:00Z,"Tomato, Cheese",Pizza Margarita,T-bar Steak & Lounge (upper East Side),10028,USD,31,50,Nyc
1278 3rd Ave,Restaurant,New York,US,us/nyc/newyork/12783rdave/-412984179,40.771,-73.96,19,19,USD,2016-08-22T00:00:00Z,"Tomato, Cheese",Pizza Margherita,T-bar Steak & Lounge (upper East Side),10028,USD,31,50,Nyc
1278 3rd Ave,Restaurant,New York,US,us/nyc/newyork/12783rdave/-412984179,40.771,-73.96,22,22,USD,2016-08-22T00:00:00Z,"Jalapeno, Octopus, Cheese",Pizza Polpo,T-bar Steak & Lounge (upper East Side),10028,USD,31,50,Nyc
3049 Sussex Ave,Bar,Pittsburgh,US,us/pitt/pittsburgh/3049sussexave/397741793,40.38433,-80.01593,7.99,7.99,USD,2015-10-23T02:47:56Z,Tender pieces of grilled chicken set atop warm pita bread with buffalo sauce and ranch dressing,Buffalo Chicken Pita Pizza,Getaway Cafe,15226,,0,0,Pitt
9 S Granville Ave,Italian Restaurant,Margate City,US,us/margate/margatecity/9sgranvilleave/-333146739,39.32896703,-74.49943364,9.9,9.9,USD,2015-10-24T00:20:34Z,,Buffalo Chicken Pizza (white),Barrels,8402,USD,25,40,Margate
9 S Granville Ave,Italian Restaurant,Margate City,US,us/margate/margatecity/9sgranvilleave/-333146739,39.32896703,-74.49943364,9.9,9.9,USD,2015-10-24T00:20:34Z,,Margherita Pizza (white),Barrels,8402,USD,25,40,Margate
9 S Granville Ave,Italian Restaurant,Margate City,US,us/margate/margatecity/9sgranvilleave/-333146739,39.32896703,-74.49943364,9.9,9.9,USD,2015-10-24T00:20:34Z,,Veggie Pizza (tomato),Barrels,8402,USD,25,40,Margate
12538 Memorial Dr,Restaurant,Houston,US,us/bunkerhillvillage/houston/12538memorialdr/869888543,29.766338,-95.552739,12.95,12.95,USD,2016-04-24T00:00:00Z,,Bbq Chicken Pizza,The Union Kitchen (memorial Dr),77024,USD,0,30,Bunker Hill Village
12538 Memorial Dr,Restaurant,Houston,US,us/bunkerhillvillage/houston/12538memorialdr/869888543,29.766338,-95.552739,11.5,11.5,USD,2016-07-26T00:00:00Z,"Sausage, bacon and spinach over mozzarella topped with oven roasted eggs Surrounded by ricotta cheese (great to share)",Breakfast Pizza,The Union Kitchen (memorial Dr),77024,USD,0,30,Bunker Hill Village
12538 Memorial Dr,Restaurant,Houston,US,us/bunkerhillvillage/houston/12538memorialdr/869888543,29.766338,-95.552739,11.5,11.5,USD,2016-04-24T00:00:00Z,"Sausages, bacon and spinach over mozzarella topped with oven roasted eggs surrounded by ricotta cheese (Great to share)",Breakfast Pizza,The Union Kitchen (memorial Dr),77024,USD,0,30,Bunker Hill Village
12538 Memorial Dr,Restaurant,Houston,US,us/bunkerhillvillage/houston/12538memorialdr/869888543,29.766338,-95.552739,12,12,USD,2016-07-26T00:00:00Z,,Chicken Florentine Pizza,The Union Kitchen (memorial Dr),77024,USD,0,30,Bunker Hill Village
12538 Memorial Dr,Restaurant,Houston,US,us/bunkerhillvillage/houston/12538memorialdr/869888543,29.766338,-95.552739,13.95,13.95,USD,2016-04-24T00:00:00Z,,Chipotle Shrimp Pizza,The Union Kitchen (memorial Dr),77024,USD,0,30,Bunker Hill Village
12538 Memorial Dr,Restaurant,Houston,US,us/bunkerhillvillage/houston/12538memorialdr/869888543,29.766338,-95.552739,12.5,12.5,USD,2016-07-26T00:00:00Z,,Pizza Rustico,The Union Kitchen (memorial Dr),77024,USD,0,30,Bunker Hill Village
12538 Memorial Dr,Restaurant,Houston,US,us/bunkerhillvillage/houston/12538memorialdr/869888543,29.766338,-95.552739,13.95,13.95,USD,2016-04-24T00:00:00Z,"Braised short rib, thin red onions, fresh baby arugula, BBQ aioli, smoked gouda",Short Rib Pizza,The Union Kitchen (memorial Dr),77024,USD,0,30,Bunker Hill Village
12538 Memorial Dr,Restaurant,Houston,US,us/bunkerhillvillage/houston/12538memorialdr/869888543,29.766338,-95.552739,14.95,14.95,USD,2016-04-24T00:00:00Z,,Spicy Italian Sausage Pizza,The Union Kitchen (memorial Dr),77024,USD,0,30,Bunker Hill Village
